Date,Product,Category,Quantity,Unit_Price,Sales,Region
2023-06-22,HD Streaming Webcam 1080p,Electronics Accessories,1,66.8,66.8,North
2025-06-30,USB-C Fast Charging Hub,Electronics Accessories,3,48.85,146.55,West
2022-08-19,Laptop Pro 15,Technology,1,1198.5,1198.5,East
2025-03-23,Conference Room Table,Furniture,2,801.59,1603.18,North
2021-07-18,4K Ultra HD Monitor,Technology,2,366.21,732.42,South
2025-05-24,External SSD 1TB,Electronics Accessories,10,109.93,1099.3,East
2022-01-19,Laptop Pro 15,Technology,10,1195.66,11956.6,Central
2022-05-05,Laptop Pro 15,Technology,1,1158.14,1158.14,North
2024-10-09,Multipurpose Copy Paper (Carton),Office Supplies,1,42.6,42.6,South
2021-07-17,Executive Ergonomic Desk,Furniture,1,551.39,551.39,West
2023-12-26,Conference Room Table,Furniture,4,834.61,3338.44,Central
2022-07-25,Standing Desk Converter,Furniture,2,172.11,344.22,East
2022-06-16,Laptop Pro 15,Technology,1,1164.15,1164.15,East
2021-08-01,Document Filing Cabinet Tray,Office Supplies,1,35.07,35.07,East
2025-12-25,4K Ultra HD Monitor,Technology,2,365.62,840.93,North
2023-10-09,4K Ultra HD Monitor,Technology,2,364.31,728.62,West
2022-12-10,Executive Ergonomic Desk,Furniture,1,543.37,624.88,North
2025-06-09,Standing Desk Converter,Furniture,2,185.26,370.52,South
2024-07-15,Heavy-Duty Stapler & Staples,Office Supplies,3,24.14,72.42,North
2021-02-09,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,16.13,16.13,East
2022-09-05,Conference Room Table,Furniture,4,817.59,3270.36,South
2023-03-25,Gel Pens Pack (24ct),Office Supplies,4,19.47,77.88,South
2021-09-26,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,3,20.96,62.88,South
2025-12-24,USB-C Fast Charging Hub,Electronics Accessories,1,49.63,57.07,North
2022-10-07,Wireless Noise-Canceling Headphones,Technology,1,207.79,207.79,Central
2021-07-30,Laptop Pro 15,Technology,2,1238.28,2476.56,West
2022-12-26,USB-C Fast Charging Hub,Electronics Accessories,2,51.6,103.2,West
2024-05-26,USB-C Fast Charging Hub,Electronics Accessories,1,48.71,48.71,North
2021-12-04,Wireless Noise-Canceling Headphones,,3,208.1,717.94,East
2025-12-12,Multipurpose Copy Paper (Carton),Office Supplies,2,43.95,87.9,North
2021-06-05,Heavy-Duty Stapler & Staples,Office Supplies,3,24.55,73.65,East
2023-05-05,Wireless Noise-Canceling Headphones,Technology,4,194.53,778.12,North
2024-04-29,Smartphone Ultra,Technology,1,901.13,901.13,North
2022-04-05,Self-Adhesive Sticky Notes Bulk,Office Supplies,8,15.74,125.92,North
2025-10-27,HD Streaming Webcam 1080p,Electronics Accessories,1,71.14,71.14,Central
2022-07-04,4K Ultra HD Monitor,Technology,2,336.38,672.76,North
2025-03-11,Bookshelf 5-Tier,Furniture,4,147.7,590.8,South
2021-03-24,Smartphone Ultra,Technology,1,941.95,941.95,Central
2024-09-12,Precision Wireless Mouse,Electronics Accessories,1,41.21,41.21,East
2023-08-01,Standing Desk Converter,Furniture,1,185.92,185.92,South
2021-10-13,Ergonomic Mechanical Keyboard,Technology,1,130.52,130.52,North
2025-10-29,Standing Desk Converter,Furniture,2,176.41,352.82,North
2025-12-05,Multipurpose Copy Paper (Carton),Office Supplies,5,40.58,233.33,South
2021-09-25,Ergonomic Mechanical Keyboard,Technology,1,134.39,134.39,East
2024-08-20,USB-C Fast Charging Hub,Electronics Accessories,3,50.36,151.08,West
2024-09-09,Executive Ergonomic Desk,Furniture,2,562.04,1124.08,Central
2024-12-18,Laptop Pro 15,Technology,3,1143.01,3943.38,South
2022-02-10,Multipurpose Copy Paper (Carton),Office Supplies,1,41.82,41.82,East
2025-01-18,Document Filing Cabinet Tray,Office Supplies,2,36.01,72.02,North
2021-07-13,Wireless Noise-Canceling Headphones,Technology,3,199.74,599.22,South
2024-07-09,Executive Ergonomic Desk,Furniture,2,549.34,1098.68,Central
2025-07-30,Ergonomic Mechanical Keyboard,Technology,1,129.63,129.63,North
2024-12-18,Executive Ergonomic Desk,Furniture,2,539.74,1241.4,South
2024-08-18,Executive Ergonomic Desk,Furniture,1,549.91,549.91,North
2021-12-07,HD Streaming Webcam 1080p,Electronics Accessories,1,67.25,77.34,North
2022-07-07,Executive Ergonomic Desk,Furniture,1,543.35,543.35,West
2022-02-01,Bookshelf 5-Tier,Furniture,4,149.11,596.44,East
2021-01-01,4K Ultra HD Monitor,Technology,1,337.09,337.09,South
2024-06-17,Self-Adhesive Sticky Notes Bulk,Office Supplies,2,15.83,31.66,South
2023-05-09,Document Filing Cabinet Tray,Office Supplies,1,36.12,36.12,North
2024-09-09,Multipurpose Copy Paper (Carton),Office Supplies,3,42.94,128.82,South
2023-07-25,High-Back Mesh Chair,Furniture,2,239.33,478.66,West
2025-11-29,Smartphone Ultra,Technology,3,883.89,3049.42,East
2022-07-17,Bookshelf 5-Tier,Furniture,2,150.47,300.94,Central
2022-09-21,Document Filing Cabinet Tray,Office Supplies,2,33.85,67.7,Central
2022-02-23,Smartphone Ultra,Technology,2,856.04,1712.08,South
2024-02-25,Smartphone Ultra,Technology,4,936.9,3747.6,South
2024-02-05,Multipurpose Copy Paper (Carton),Office Supplies,1,40.66,40.66,South
2024-04-26,Multipurpose Copy Paper (Carton),Office Supplies,3,41.68,125.04,North
2023-12-23,Bookshelf 5-Tier,Furniture,5,154.33,771.65,Central
2022-11-10,4K Ultra HD Monitor,Technology,3,353.53,1219.68,North
2024-03-17,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,16.1,16.1,South
2025-02-11,High-Back Mesh Chair,Furniture,1,252.92,252.92,West
2023-07-19,Executive Ergonomic Desk,Furniture,2,558.72,1117.44,West
2024-12-28,Executive Ergonomic Desk,Furniture,1,527.33,606.43,North
2024-12-24,Bookshelf 5-Tier,Furniture,1,143.57,143.57,South
2021-09-02,Smartphone Ultra,Technology,1,883.18,883.18,South
2023-11-25,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.73,22.69,
2022-09-30,External SSD 1TB,Electronics Accessories,2,105.46,210.92,South
2022-11-05,Standing Desk Converter,Furniture,2,188.63,377.26,North
2025-05-06,Precision Wireless Mouse,Electronics Accessories,1,39.2,39.2,North
2023-04-16,Standing Desk Converter,Furniture,4,175.22,700.88,South
2021-05-19,Conference Room Table,Furniture,2,794.53,1589.06,North
2025-11-20,Gel Pens Pack (24ct),Office Supplies,2,19.46,44.76,East
2025-08-10,Document Filing Cabinet Tray,Office Supplies,3,36.23,108.69,North
2024-03-09,High-Back Mesh Chair,Furniture,2,255.04,510.08,North
2022-07-12,Document Filing Cabinet Tray,Office Supplies,3,33.45,100.35,North
2025-11-07,Precision Wireless Mouse,Electronics Accessories,15,39.84,687.24,East
2024-05-24,Wireless Noise-Canceling Headphones,Technology,1,195.71,195.71,South
2023-09-01,Multipurpose Copy Paper (Carton),Office Supplies,3,41.91,125.73,East
2022-05-26,Standing Desk Converter,Furniture,2,185.51,371.02,North
2023-04-20,External SSD 1TB,Electronics Accessories,1,111.53,111.53,North
2025-09-21,Precision Wireless Mouse,Electronics Accessories,10,38.11,381.1,Central
2023-06-25,Ergonomic Mechanical Keyboard,Technology,4,123.89,495.56,North
2022-11-27,Wireless Noise-Canceling Headphones,Technology,1,206.08,236.99,West
2024-09-12,USB-C Fast Charging Hub,Electronics Accessories,4,50.87,203.48,North
2025-04-22,Wireless Noise-Canceling Headphones,Technology,3,206.67,620.01,North
2025-08-27,HD Streaming Webcam 1080p,Electronics Accessories,3,71.1,213.3,West
2024-07-07,Laptop Pro 15,Technology,1,1226.77,1226.77,South
2025-09-05,4K Ultra HD Monitor,Technology,2,351.71,703.42,East
2023-07-25,4K Ultra HD Monitor,Technology,1,350.78,350.78,North
2022-03-26,HD Streaming Webcam 1080p,Electronics Accessories,1,71.44,71.44,West
2024-05-23,Document Filing Cabinet Tray,Office Supplies,2,36.27,72.54,Central
2021-11-17,Bookshelf 5-Tier,Furniture,2,141.88,326.32,North
2022-12-27,4K Ultra HD Monitor,Technology,2,345.01,690.02,West
2025-05-07,USB-C Fast Charging Hub,Electronics Accessories,2,50.42,100.84,East
2022-02-12,High-Back Mesh Chair,Furniture,4,254.84,1019.36,South
2025-01-29,Standing Desk Converter,Furniture,3,173.56,520.68,South
2024-01-04,Smartphone Ultra,Technology,2,867.03,,South
2024-03-23,Executive Ergonomic Desk,Furniture,2,521.56,1043.12,West
2022-01-25,Executive Ergonomic Desk,Furniture,4,524.99,2099.96,North
2025-07-01,Self-Adhesive Sticky Notes Bulk,Office Supplies,4,16.17,64.68,South
2023-03-30,HD Streaming Webcam 1080p,Electronics Accessories,5,70.49,352.45,South
2022-04-16,HD Streaming Webcam 1080p,Electronics Accessories,1,71.22,71.22,East
2021-06-24,Bookshelf 5-Tier,Furniture,3,154.13,462.39,North
2022-06-07,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.01,15.01,Central
2025-08-03,Multipurpose Copy Paper (Carton),Office Supplies,3,40.82,122.46,Central
2025-02-28,Wireless Noise-Canceling Headphones,Technology,2,207.31,414.62,North
2023-11-03,Standing Desk Converter,Furniture,4,171.04,786.78,West
2023-08-10,External SSD 1TB,Electronics Accessories,2,111.72,223.44,East
2023-02-15,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,14.78,14.78,East
2022-06-24,Document Filing Cabinet Tray,Office Supplies,1,36.66,36.66,West
2025-03-29,Wireless Noise-Canceling Headphones,Technology,1,191.7,191.7,North
2025-05-29,Smartphone Ultra,Technology,1,903.93,903.93,North
2024-03-07,High-Back Mesh Chair,Furniture,1,237.51,237.51,North
2022-06-25,Multipurpose Copy Paper (Carton),Office Supplies,1,44.23,44.23,East
2021-04-29,HD Streaming Webcam 1080p,Electronics Accessories,3,69.27,207.81,West
2025-09-13,Document Filing Cabinet Tray,Office Supplies,1,36.67,36.67,North
2025-10-26,Executive Ergonomic Desk,Furniture,1,528.15,528.15,South
2021-01-12,Heavy-Duty Stapler & Staples,Office Supplies,2,24.3,48.6,North
2021-11-03,Wireless Noise-Canceling Headphones,Technology,4,200.96,803.84,Central
2023-12-19,Multipurpose Copy Paper (Carton),Office Supplies,1,41.61,47.85,North
2024-02-22,Smartphone Ultra,Technology,2,909.29,1818.58,East
2022-08-31,Smartphone Ultra,Technology,1,944.11,944.11,East
2024-01-19,Document Filing Cabinet Tray,Office Supplies,1,35.97,35.97,North
2024-09-24,Smartphone Ultra,Technology,1,931.24,931.24,North
2022-05-06,HD Streaming Webcam 1080p,Electronics Accessories,3,69.21,207.63,
2022-11-17,HD Streaming Webcam 1080p,Electronics Accessories,1,70.26,70.26,
2025-08-24,Wireless Noise-Canceling Headphones,Technology,1,194.6,194.6,Central
2024-11-14,Conference Room Table,Furniture,10,834.88,8348.8,West
2021-01-03,High-Back Mesh Chair,Furniture,2,241.52,483.04,North
2025-10-11,Standing Desk Converter,Furniture,3,187.15,561.45,Central
2025-09-01,Gel Pens Pack (24ct),Office Supplies,3,18.55,55.65,North
2024-03-08,Precision Wireless Mouse,Electronics Accessories,2,41.91,83.82,East
2023-06-02,USB-C Fast Charging Hub,Electronics Accessories,1,52.4,52.4,West
2022-03-26,Executive Ergonomic Desk,Furniture,2,574.26,1148.52,Central
2022-05-10,High-Back Mesh Chair,Furniture,3,248.92,746.76,North
2021-04-03,Executive Ergonomic Desk,Furniture,2,530.48,1060.96,
2024-03-25,Smartphone Ultra,Technology,1,925.59,925.59,North
2022-04-01,Heavy-Duty Stapler & Staples,Office Supplies,4,24.54,98.16,West
2025-08-04,4K Ultra HD Monitor,Technology,2,333.51,667.02,North
2022-08-24,Precision Wireless Mouse,Electronics Accessories,2,41.81,83.62,West
2025-06-23,Standing Desk Converter,Furniture,1,172.62,172.62,Central
2022-11-24,Executive Ergonomic Desk,Furniture,1,564.79,649.51,East
2024-07-13,Smartphone Ultra,Technology,10,933.95,9339.5,West
2021-12-20,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,14.78,17.0,North
2022-08-11,Bookshelf 5-Tier,Furniture,2,149.94,299.88,West
2021-06-03,Wireless Noise-Canceling Headphones,Technology,5,198.59,992.95,Central
2023-01-24,Standing Desk Converter,Furniture,5,185.81,929.05,North
2025-05-01,Executive Ergonomic Desk,Furniture,2,537.78,1075.56,North
2022-12-08,Wireless Noise-Canceling Headphones,Technology,4,195.9,783.6,West
2023-10-25,Wireless Noise-Canceling Headphones,Technology,3,203.86,611.58,North
2022-08-04,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,2,19.56,39.12,South
2022-07-20,Executive Ergonomic Desk,,2,521.55,1043.1,South
2025-09-11,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.2,15.2,North
2023-01-21,Wireless Noise-Canceling Headphones,Technology,3,194.48,583.44,South
2022-06-21,Heavy-Duty Stapler & Staples,Office Supplies,1,24.5,24.5,South
2025-10-30,Laptop Pro 15,Technology,5,1184.5,5922.5,Central
2021-09-29,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.57,15.57,North
2021-09-11,High-Back Mesh Chair,Furniture,1,237.54,237.54,East
2025-05-03,USB-C Fast Charging Hub,Electronics Accessories,1,49.9,49.9,South
2024-04-29,Self-Adhesive Sticky Notes Bulk,,3,15.59,46.77,East
2025-12-12,Executive Ergonomic Desk,Furniture,1,546.19,628.12,East
2025-06-05,USB-C Fast Charging Hub,Electronics Accessories,4,51.13,204.52,North
2024-08-24,Laptop Pro 15,Technology,1,1181.43,1181.43,North
2021-07-02,Laptop Pro 15,Technology,2,1227.24,2454.48,East
2024-02-26,Smartphone Ultra,Technology,3,869.66,2608.98,Central
2023-04-06,4K Ultra HD Monitor,Technology,1,361.85,361.85,East
2023-06-21,HD Streaming Webcam 1080p,Electronics Accessories,2,70.4,140.8,East
2024-09-21,Precision Wireless Mouse,Electronics Accessories,1,39.71,39.71,Central
2025-04-28,4K Ultra HD Monitor,Technology,1,365.83,365.83,Central
2023-11-12,Wireless Noise-Canceling Headphones,Technology,1,202.49,232.86,West
2024-04-17,4K Ultra HD Monitor,Technology,15,362.26,5433.9,North
2025-05-08,Document Filing Cabinet Tray,Office Supplies,1,33.9,33.9,South
2023-04-26,Executive Ergonomic Desk,Furniture,2,572.88,1145.76,East
2021-01-19,Laptop Pro 15,Technology,2,1174.28,2348.56,East
2022-01-26,Wireless Noise-Canceling Headphones,Technology,3,209.63,628.89,East
2022-02-08,4K Ultra HD Monitor,Technology,2,359.97,719.94,South
2025-05-17,Smartphone Ultra,Technology,1,937.32,937.32,East
2024-01-11,Smartphone Ultra,Technology,2,865.19,1730.38,West
2022-01-22,Bookshelf 5-Tier,Furniture,1,149.29,149.29,North
2021-01-22,High-Back Mesh Chair,Furniture,3,244.2,732.6,North
2022-07-07,Bookshelf 5-Tier,Furniture,8,142.68,1141.44,North
2024-08-25,Standing Desk Converter,Furniture,2,172.65,345.3,North
2022-07-14,Precision Wireless Mouse,Electronics Accessories,3,40.69,122.07,East
2023-12-25,Bookshelf 5-Tier,Furniture,4,150.46,,South
2023-06-10,Gel Pens Pack (24ct),Office Supplies,5,19.19,95.95,West
2021-10-28,Multipurpose Copy Paper (Carton),Office Supplies,2,40.59,81.18,East
2024-01-02,Wireless Noise-Canceling Headphones,Technology,1,208.78,208.78,West
2022-11-21,Laptop Pro 15,Technology,3,1199.75,3599.25,West
2022-01-14,HD Streaming Webcam 1080p,Electronics Accessories,4,72.52,290.08,West
2021-06-19,Wireless Noise-Canceling Headphones,Technology,2,202.26,404.52,West
2024-12-30,Laptop Pro 15,Technology,1,1238.19,1238.19,North
2021-07-22,Ergonomic Mechanical Keyboard,Technology,5,124.49,622.45,East
2025-06-18,Heavy-Duty Stapler & Staples,Office Supplies,2,25.23,50.46,Central
2022-05-19,Precision Wireless Mouse,Electronics Accessories,1,39.96,39.96,North
2025-12-05,Multipurpose Copy Paper (Carton),Office Supplies,15,41.45,621.75,South
2023-03-07,Precision Wireless Mouse,Electronics Accessories,1,40.14,40.14,Central
2022-03-21,USB-C Fast Charging Hub,Electronics Accessories,2,51.43,102.86,Central
2025-07-01,Heavy-Duty Stapler & Staples,Office Supplies,2,24.99,49.98,Central
2025-09-18,Smartphone Ultra,Technology,3,900.0,2700.0,North
2023-09-15,Ergonomic Mechanical Keyboard,Technology,1,129.59,129.59,North
2024-09-26,Heavy-Duty Stapler & Staples,Office Supplies,5,24.76,123.8,North
2023-08-21,Smartphone Ultra,Technology,3,939.82,2819.46,West
2021-05-20,Gel Pens Pack (24ct),Office Supplies,1,19.32,19.32,North
2021-02-21,Executive Ergonomic Desk,Furniture,1,541.14,541.14,Central
2024-10-17,Braided HDMI 4K Cable (2-Pack),Electronics Accessories,1,19.64,19.64,South
2023-10-08,Laptop Pro 15,Technology,1,1152.3,1152.3,West
2022-04-10,Laptop Pro 15,Technology,3,1243.05,3729.15,South
2024-06-16,Executive Ergonomic Desk,Furniture,1,522.28,522.28,East
2024-11-25,Wireless Noise-Canceling Headphones,Technology,1,194.58,223.77,Central
2021-10-16,Standing Desk Converter,Furniture,1,180.26,180.26,South
2023-10-17,High-Back Mesh Chair,Furniture,1,259.02,259.02,East
2021-09-04,Smartphone Ultra,Technology,1,909.69,909.69,North
2021-05-17,Wireless Noise-Canceling Headphones,Technology,15,201.43,3021.45,South
2023-09-29,Bookshelf 5-Tier,Furniture,2,151.67,303.34,North
2021-04-03,Bookshelf 5-Tier,Furniture,2,149.7,299.4,East
2021-10-22,Laptop Pro 15,Technology,8,1199.47,9595.76,North
2023-10-28,Self-Adhesive Sticky Notes Bulk,Office Supplies,5,15.33,76.65,West
INVALID_DATE,External SSD 1TB,Electronics Accessories,3,104.69,314.07,East
2024-11-04,Conference Room Table,Furniture,3,809.26,2791.95,West
2022-03-01,Multipurpose Copy Paper (Carton),Office Supplies,4,42.35,169.4,East
2022-10-21,Laptop Pro 15,Technology,2,1203.78,2407.56,
2021-02-26,Precision Wireless Mouse,Electronics Accessories,2,38.04,76.08,West
2022-12-17,USB-C Fast Charging Hub,Electronics Accessories,4,47.83,191.32,West
2023-04-14,HD Streaming Webcam 1080p,Electronics Accessories,1,71.03,71.03,East
2025-10-23,HD Streaming Webcam 1080p,Electronics Accessories,2,73.47,146.94,South
2025-05-15,4K Ultra HD Monitor,Technology,1,357.22,357.22,West
2023-06-17,Gel Pens Pack (24ct),Office Supplies,1,19.55,19.55,East
2025-03-08,Standing Desk Converter,Furniture,1,182.37,182.37,East
2024-12-23,Laptop Pro 15,Technology,3,1210.04,4174.64,East
2025-04-14,Gel Pens Pack (24ct),Office Supplies,2,19.07,38.14,South
2024-11-24,Document Filing Cabinet Tray,Office Supplies,1,34.62,39.81,East
2025-05-17,Document Filing Cabinet Tray,Office Supplies,2,36.23,72.46,North
2022-09-08,Conference Room Table,Furniture,1,816.0,816.0,South
2022-10-12,4K Ultra HD Monitor,Technology,4,362.64,1450.56,East
2022-01-06,Laptop Pro 15,Technology,1,1210.15,1210.15,West
2021-08-27,Multipurpose Copy Paper (Carton),Office Supplies,3,41.53,124.59,East
2021-06-05,Self-Adhesive Sticky Notes Bulk,Office Supplies,1,15.23,15.23,East
2023-09-26,4K Ultra HD Monitor,Technology,1,353.33,353.33,West
2021-06-10,HD Streaming Webcam 1080p,Electronics Accessories,3,71.91,215.73,South
2025-03-21,Ergonomic Mechanical Keyboard,Technology,1,134.92,134.92,East
2025-11-03,External SSD 1TB,Electronics Accessories,5,114.37,657.63,South
2024-04-20,Heavy-Duty Stapler & Staples,Office Supplies,1,25.85,25.85,West
2023-03-10,Precision Wireless Mouse,Electronics Accessories,1,41.99,41.99,West
2025-08-06,Gel Pens Pack (24ct),Office Supplies,1,19.68,19.68,South
2022-05-14,4K Ultra HD Monitor,Technology,1,333.28,333.28,South
2021-06-15,Wireless Noise-Canceling Headphones,Technology,1,203.08,203.08,North
2021-07-26,External SSD 1TB,Electronics Accessories,1,112.88,112.88,East
2021-05-18,4K Ultra HD Monitor,Technology,4,354.35,1417.4,South
2021-03-15,Ergonomic Mechanical Keyboard,Technology,2,133.33,266.66,North
2023-09-21,Bookshelf 5-Tier,Furniture,1,154.49,154.49,South
2025-05-05,Bookshelf 5-Tier,Furniture,2,148.54,297.08,East
2021-10-15,HD Streaming Webcam 1080p,Electronics Accessories,2,73.07,146.14,East
2023-07-29,Heavy-Duty Stapler & Staples,Office Supplies,5,24.02,120.1,East
2023-04-13,Multipurpose Copy Paper (Carton),Office Supplies,1,43.13,43.13,East
2022-12-22,Standing Desk Converter,Furniture,2,171.75,395.02,North
2023-02-19,Laptop Pro 15,Technology,3,1213.15,3639.45,East
2021-01-13,Gel Pens Pack (24ct),Office Supplies,8,19.01,152.08,North
2023-05-26,High-Back Mesh Chair,Furniture,2,260.01,520.02,South
2022-10-02,Ergonomic Mechanical Keyboard,Technology,1,128.99,128.99,East
2024-06-16,4K Ultra HD Monitor,Technology,4,339.88,1359.52,East
2024-06-11,Executive Ergonomic Desk,Furniture,1,576.3,576.3,East
2025-10-24,Multipurpose Copy Paper (Carton),Office Supplies,4,42.35,169.4,North
2023-12-24,Ergonomic Mechanical Keyboard,Technology,4,136.17,626.38,South
2025-12-31,High-Back Mesh Chair,Furniture,1,238.8,274.62,North
2025-07-20,HD Streaming Webcam 1080p,Electronics Accessories,2,69.56,139.12,North
